event,arg,line,offset,opcode,locals,localObjects
call,,3,-1,<0>,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1]}","{""nums"": [3, 4, -1, 1]}"
line,,4,0,LOAD_GLOBAL,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1]}","{""nums"": [3, 4, -1, 1]}"
opcode,,4,0,LOAD_GLOBAL,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1]}","{""nums"": [3, 4, -1, 1]}"
opcode,,4,2,LOAD_GLOBAL,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1]}","{""nums"": [3, 4, -1, 1]}"
opcode,,4,4,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1]}","{""nums"": [3, 4, -1, 1]}"
opcode,,4,6,CALL_FUNCTION,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1]}","{""nums"": [3, 4, -1, 1]}"
opcode,,4,8,CALL_FUNCTION,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1]}","{""nums"": [3, 4, -1, 1]}"
opcode,,4,10,GET_ITER,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1]}","{""nums"": [3, 4, -1, 1]}"
opcode,,4,12,FOR_ITER,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1]}","{""nums"": [3, 4, -1, 1]}"
opcode,,4,14,STORE_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1]}","{""nums"": [3, 4, -1, 1]}"
line,,5,16,LOAD_GLOBAL,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,5,16,LOAD_GLOBAL,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,5,18,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,5,20,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,5,22,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,5,24,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,5,26,CALL_FUNCTION,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,5,28,POP_TOP,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
line,,6,30,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,30,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,32,LOAD_CONST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,34,BINARY_ADD,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,36,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,38,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,40,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,42,COMPARE_OP,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,44,POP_JUMP_IF_FALSE,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,46,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,48,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,50,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,52,LOAD_CONST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,54,COMPARE_OP,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,56,POP_JUMP_IF_FALSE,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,58,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,60,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,62,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,64,LOAD_GLOBAL,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,66,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,68,CALL_FUNCTION,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,70,COMPARE_OP,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,6,72,POP_JUMP_IF_FALSE,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
line,,7,74,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,7,74,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,7,76,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,7,78,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,7,80,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,7,82,LOAD_CONST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,7,84,BINARY_SUBTRACT,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,7,86,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
opcode,,7,88,STORE_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0}","{""nums"": [3, 4, -1, 1], ""i"": 0}"
line,,8,90,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0, 'tmp': -1}","{""nums"": [3, 4, -1, 1], ""i"": 0, ""tmp"": -1}"
opcode,,8,90,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0, 'tmp': -1}","{""nums"": [3, 4, -1, 1], ""i"": 0, ""tmp"": -1}"
opcode,,8,92,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0, 'tmp': -1}","{""nums"": [3, 4, -1, 1], ""i"": 0, ""tmp"": -1}"
opcode,,8,94,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0, 'tmp': -1}","{""nums"": [3, 4, -1, 1], ""i"": 0, ""tmp"": -1}"
opcode,,8,96,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0, 'tmp': -1}","{""nums"": [3, 4, -1, 1], ""i"": 0, ""tmp"": -1}"
opcode,,8,98,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0, 'tmp': -1}","{""nums"": [3, 4, -1, 1], ""i"": 0, ""tmp"": -1}"
opcode,,8,100,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0, 'tmp': -1}","{""nums"": [3, 4, -1, 1], ""i"": 0, ""tmp"": -1}"
opcode,,8,102,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0, 'tmp': -1}","{""nums"": [3, 4, -1, 1], ""i"": 0, ""tmp"": -1}"
opcode,,8,104,LOAD_CONST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0, 'tmp': -1}","{""nums"": [3, 4, -1, 1], ""i"": 0, ""tmp"": -1}"
opcode,,8,106,BINARY_SUBTRACT,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0, 'tmp': -1}","{""nums"": [3, 4, -1, 1], ""i"": 0, ""tmp"": -1}"
opcode,,8,108,STORE_SUBSCR,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, -1, 1], 'i': 0, 'tmp': -1}","{""nums"": [3, 4, -1, 1], ""i"": 0, ""tmp"": -1}"
line,,9,110,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, 3, 1], 'i': 0, 'tmp': -1}","{""nums"": [3, 4, 3, 1], ""i"": 0, ""tmp"": -1}"
opcode,,9,110,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, 3, 1], 'i': 0, 'tmp': -1}","{""nums"": [3, 4, 3, 1], ""i"": 0, ""tmp"": -1}"
opcode,,9,112,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, 3, 1], 'i': 0, 'tmp': -1}","{""nums"": [3, 4, 3, 1], ""i"": 0, ""tmp"": -1}"
opcode,,9,114,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, 3, 1], 'i': 0, 'tmp': -1}","{""nums"": [3, 4, 3, 1], ""i"": 0, ""tmp"": -1}"
opcode,,9,116,STORE_SUBSCR,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [3, 4, 3, 1], 'i': 0, 'tmp': -1}","{""nums"": [3, 4, 3, 1], ""i"": 0, ""tmp"": -1}"
opcode,,9,118,JUMP_ABSOLUTE,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 0, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 0, ""tmp"": -1}"
line,,4,12,FOR_ITER,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 0, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 0, ""tmp"": -1}"
opcode,,4,12,FOR_ITER,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 0, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 0, ""tmp"": -1}"
opcode,,4,14,STORE_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 0, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 0, ""tmp"": -1}"
line,,5,16,LOAD_GLOBAL,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,5,16,LOAD_GLOBAL,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,5,18,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,5,20,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,5,22,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,5,24,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,5,26,CALL_FUNCTION,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,5,28,POP_TOP,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
line,,6,30,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,30,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,32,LOAD_CONST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,34,BINARY_ADD,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,36,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,38,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,40,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,42,COMPARE_OP,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,44,POP_JUMP_IF_FALSE,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,46,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,48,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,50,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,52,LOAD_CONST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,54,COMPARE_OP,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,56,POP_JUMP_IF_FALSE,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,58,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,60,LOAD_FAST,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,62,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
opcode,,6,64,LOAD_GLOBAL,"{'self': <fucky.Solution object at 0x7f8ff06b1700>, 'nums': [-1, 4, 3, 1], 'i': 1, 'tmp': -1}","{""nums"": [-1, 4, 3, 1], ""i"": 1, ""tmp"": -1}"
