event,arg,line,offset,opcode,locals,localObjects
opcode,,1,0,LOAD_NAME,{},{}
opcode,,1,2,STORE_NAME,{},{}
opcode,,1,4,LOAD_CONST,{'__module__': 'createCSV'},{'__module__': 'createCSV'}
opcode,,1,6,STORE_NAME,{'__module__': 'createCSV'},{'__module__': 'createCSV'}
line,,2,8,LOAD_NAME,"{'__module__': 'createCSV', '__qualname__': 'Solution'}","{'__module__': 'createCSV', '__qualname__': 'Solution'}"
opcode,,2,8,LOAD_NAME,"{'__module__': 'createCSV', '__qualname__': 'Solution'}","{'__module__': 'createCSV', '__qualname__': 'Solution'}"
opcode,,2,10,LOAD_NAME,"{'__module__': 'createCSV', '__qualname__': 'Solution'}","{'__module__': 'createCSV', '__qualname__': 'Solution'}"
opcode,,2,12,BINARY_SUBSCR,"{'__module__': 'createCSV', '__qualname__': 'Solution'}","{'__module__': 'createCSV', '__qualname__': 'Solution'}"
call,,255,-1,<0>,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
line,,257,0,SETUP_FINALLY,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
opcode,,257,0,SETUP_FINALLY,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
line,,258,2,LOAD_DEREF,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
opcode,,258,2,LOAD_DEREF,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
opcode,,258,4,LOAD_FAST,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
opcode,,258,6,LOAD_FAST,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
opcode,,258,8,CALL_FUNCTION_EX,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
call,,720,-1,<0>,{'self': typing.List},{'self': typing.List}
line,,721,0,LOAD_FAST,{'self': typing.List},{'self': typing.List}
opcode,,721,0,LOAD_FAST,{'self': typing.List},{'self': typing.List}
opcode,,721,2,LOAD_ATTR,{'self': typing.List},{'self': typing.List}
opcode,,721,4,LOAD_GLOBAL,{'self': typing.List},{'self': typing.List}
opcode,,721,6,COMPARE_OP,{'self': typing.List},{'self': typing.List}
opcode,,721,8,POP_JUMP_IF_FALSE,{'self': typing.List},{'self': typing.List}
line,,723,28,LOAD_GLOBAL,{'self': typing.List},{'self': typing.List}
opcode,,723,28,LOAD_GLOBAL,{'self': typing.List},{'self': typing.List}
opcode,,723,30,LOAD_FAST,{'self': typing.List},{'self': typing.List}
opcode,,723,32,LOAD_ATTR,{'self': typing.List},{'self': typing.List}
opcode,,723,34,LOAD_FAST,{'self': typing.List},{'self': typing.List}
opcode,,723,36,LOAD_ATTR,{'self': typing.List},{'self': typing.List}
opcode,,723,38,BUILD_TUPLE,{'self': typing.List},{'self': typing.List}
opcode,,723,40,CALL_FUNCTION,{'self': typing.List},{'self': typing.List}
opcode,,723,42,RETURN_VALUE,{'self': typing.List},{'self': typing.List}
return,8302859301439654017,723,42,RETURN_VALUE,{'self': typing.List},{'self': typing.List}
opcode,,258,10,POP_BLOCK,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
opcode,,258,12,RETURN_VALUE,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
return,typing.List[int],258,12,RETURN_VALUE,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
opcode,,2,14,LOAD_NAME,"{'__module__': 'createCSV', '__qualname__': 'Solution'}","{'__module__': 'createCSV', '__qualname__': 'Solution'}"
opcode,,2,16,LOAD_NAME,"{'__module__': 'createCSV', '__qualname__': 'Solution'}","{'__module__': 'createCSV', '__qualname__': 'Solution'}"
opcode,,2,18,BINARY_SUBSCR,"{'__module__': 'createCSV', '__qualname__': 'Solution'}","{'__module__': 'createCSV', '__qualname__': 'Solution'}"
call,,255,-1,<0>,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
line,,257,0,SETUP_FINALLY,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
opcode,,257,0,SETUP_FINALLY,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
line,,258,2,LOAD_DEREF,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
opcode,,258,2,LOAD_DEREF,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
opcode,,258,4,LOAD_FAST,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
opcode,,258,6,LOAD_FAST,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
opcode,,258,8,CALL_FUNCTION_EX,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
call,,720,-1,<0>,{'self': typing.List},{'self': typing.List}
line,,721,0,LOAD_FAST,{'self': typing.List},{'self': typing.List}
opcode,,721,0,LOAD_FAST,{'self': typing.List},{'self': typing.List}
opcode,,721,2,LOAD_ATTR,{'self': typing.List},{'self': typing.List}
opcode,,721,4,LOAD_GLOBAL,{'self': typing.List},{'self': typing.List}
opcode,,721,6,COMPARE_OP,{'self': typing.List},{'self': typing.List}
opcode,,721,8,POP_JUMP_IF_FALSE,{'self': typing.List},{'self': typing.List}
line,,723,28,LOAD_GLOBAL,{'self': typing.List},{'self': typing.List}
opcode,,723,28,LOAD_GLOBAL,{'self': typing.List},{'self': typing.List}
opcode,,723,30,LOAD_FAST,{'self': typing.List},{'self': typing.List}
opcode,,723,32,LOAD_ATTR,{'self': typing.List},{'self': typing.List}
opcode,,723,34,LOAD_FAST,{'self': typing.List},{'self': typing.List}
opcode,,723,36,LOAD_ATTR,{'self': typing.List},{'self': typing.List}
opcode,,723,38,BUILD_TUPLE,{'self': typing.List},{'self': typing.List}
opcode,,723,40,CALL_FUNCTION,{'self': typing.List},{'self': typing.List}
opcode,,723,42,RETURN_VALUE,{'self': typing.List},{'self': typing.List}
return,8302859301439654017,723,42,RETURN_VALUE,{'self': typing.List},{'self': typing.List}
opcode,,258,10,POP_BLOCK,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
opcode,,258,12,RETURN_VALUE,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
return,typing.List[int],258,12,RETURN_VALUE,"{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}","{'args': (typing.List, <class 'int'>), 'kwds': {}, 'cached': <functools._lru_cache_wrapper object at 0x7fc6a8085dc0>, 'func': <function _GenericAlias.__getitem__ at 0x7fc6a8085ca0>}"
opcode,,2,20,LOAD_NAME,"{'__module__': 'createCSV', '__qualname__': 'Solution'}","{'__module__': 'createCSV', '__qualname__': 'Solution'}"
opcode,,2,22,LOAD_CONST,"{'__module__': 'createCSV', '__qualname__': 'Solution'}","{'__module__': 'createCSV', '__qualname__': 'Solution'}"
opcode,,2,24,BUILD_CONST_KEY_MAP,"{'__module__': 'createCSV', '__qualname__': 'Solution'}","{'__module__': 'createCSV', '__qualname__': 'Solution'}"
opcode,,2,26,LOAD_CONST,"{'__module__': 'createCSV', '__qualname__': 'Solution'}","{'__module__': 'createCSV', '__qualname__': 'Solution'}"
opcode,,2,28,LOAD_CONST,"{'__module__': 'createCSV', '__qualname__': 'Solution'}","{'__module__': 'createCSV', '__qualname__': 'Solution'}"
opcode,,2,30,MAKE_FUNCTION,"{'__module__': 'createCSV', '__qualname__': 'Solution'}","{'__module__': 'createCSV', '__qualname__': 'Solution'}"
opcode,,2,32,STORE_NAME,"{'__module__': 'createCSV', '__qualname__': 'Solution'}","{'__module__': 'createCSV', '__qualname__': 'Solution'}"
opcode,,2,34,LOAD_CONST,"{'__module__': 'createCSV', '__qualname__': 'Solution', 'findMedianSortedArrays': <function Solution.findMedianSortedArrays at 0x7fc6c83948b0>}","{'__module__': 'createCSV', '__qualname__': 'Solution', 'findMedianSortedArrays': <function Solution.findMedianSortedArrays at 0x7fc6c83948b0>}"
